VCEN,1576440756,1576449417,54,261
HXZ,1576442477,1576450324,28,175
KT,1576441089,1576450915,44,-60
Q,1576446746,1576451445,67,-89
UYH,1576450472,1576451706,85,538
ZXQ,1576445925,1576451929,14,-990
CML,1576452639,1576452812,37,-7
NORI,1576450372,1576453766,6,-975
VOVK,1576454310,1576454561,3,-245
PR,1576446665,1576454789,64,104
UXP,1576449419,1576455545,29,58
XSF,1576456269,1576456399,77,538
C,1576450234,1576456706,27,-564
DEC,1576451119,1576457280,93,201
M,1576453345,1576457471,66,184
GZJ,1576456753,1576457707,48,774
ETOZ,1576448497,1576458118,58,1
V,1576451052,1576458388,83,404
CMB,1576453617,1576459329,29,-440
IXQ,1576451949,1576459476,81,-616
I,1576451354,1576460087,4,-583
JBW,1576450888,1576460430,69,-971
P,1576455815,1576461189,88,-729
RXX,1576460912,1576461533,77,212
LZU,1576454586,1576462373,24,171
C,1576461746,1576462992,38,-928
RMDT,1576460617,1576463475,29,158
CFW,1576454766,1576464013,38,-626
IW,1576463906,1576464329,82,-712
U,1576457830,1576464732,16,918
FQ,1576455009,1576464817,21,-445
DMDM,1576459283,1576465650,45,611
IZ,1576460109,1576465869,65,296
QONR,1576463802,1576466342,30,-772
NZIJ,1576459906,1576466762,58,-325
ISRE,1576458000,1576467560,10,-340
UK,1576458764,1576468489,42,650
EWT,1576468167,1576468991,1,-778
QOLX,1576465159,1576469892,57,-13
QG,1576466758,1576470632,18,-862
NZIJ,1576466899,1576470781,4,-647
N,1576467220,1576471181,86,359
X,1576466616,1576472058,13,614
OV,1576470732,1576472304,83,-265
YK,1576470211,1576472694,19,852
INNO,1576472489,1576473640,10,-424
O,1576466234,1576474050,3,94
PO,1576465244,1576474591,24,-931
JO,1576472533,1576474697,33,-117
BR,1576471535,1576475054,76,459
DV,1576470059,1576475637,80,-6
GH,1576474560,1576476538,12,-410
S,1576473772,1576476822,58,645
C,1576471707,1576476917,57,916
XU,1576468076,1576477228,79,-27
A,1576468177,1576477402,75,229
FDU,1576474480,1576477996,36,-29
Y,1576469101,1576478848,53,-690
G,1576470962,1576479191,94,-619
MPW,1576473605,1576479992,50,-634
Y,1576473051,1576480828,80,14
YA,1576473867,1576481496,32,-937
F,1576477982,1576482474,50,541
Q,1576473972,1576483407,10,98
L,1576473576,1576483527,42,-980
D,1576474331,1576484015,60,782
IYL,1576480356,1576484550,56,-202
YNMM,1576479905,1576485367,85,989
ZCK,1576478910,1576485456,49,874
NZNI,1576483090,1576486350,18,883
GD,1576481741,1576487207,95,553
TPIY,1576484459,1576488047,79,256
GALU,1576487160,1576488746,43,-266
E,1576480468,1576489305,10,-835
F,1576488798,1576489692,10,886
PVUO,1576485152,1576490158,48,-917
LXOM,1576482396,1576490320,66,-543
IBV,1576486653,1576491308,79,-392
EK,1576484254,1576491766,23,986
M,1576490440,1576492697,13,-490
WEWH,1576490423,1576492707,10,19
HNEL,1576488981,1576493475,2,-79
MD,1576485041,1576493815,75,287
QS,1576489763,1576494722,20,122
U,1576493863,1576494815,79,-530
WC,1576486814,1576495450,11,-925
P,1576491954,1576495690,23,265
YL,1576489634,1576496624,16,906
JEJ,1576492613,1576497163,33,351
GRB,1576487764,1576497743,58,-692
AINM,1576497925,1576498178,57,124
KB,1576494740,1576499093,85,72
TGG,1576496542,1576499997,97,-849
NO,1576494451,1576500963,12,339
N,1576497740,1576501171,25,46
QV,1576494136,1576501809,12,455
MDON,1576499629,1576502446,95,-923
U,1576494583,1576502660,66,-366
RWLG,1576494753,1576503159,62,-373
FBR,1576498532,1576503352,25,-426
Z,1576495508,1576504281,91,-500
BI,1576496590,1576504373,5,-184
P,1576501340,1576504520,13,-713
FX,1576501183,1576505143,93,-749
D,1576495429,1576505301,80,222
OWIU,1576498404,1576505668,93,-220
M,1576500674,1576505824,83,-626
HEUT,1576502887,1576506584,70,-503
L,1576499369,1576507020,26,282
RI,1576500099,1576507200,47,-376
TNFP,1576502517,1576507997,13,-772
DS,1576508199,1576508939,30,689
DQM,1576500853,1576509304,65,-103
EKX,1576505055,1576509936,94,360
DGC,1576503224,1576510189,68,-465
EH,1576503266,1576510582,17,400
XXYP,1576508706,1576511239,62,761
S,1576507964,1576511847,71,610
AR,1576511844,1576512533,85,651
LP,1576511994,1576513124,80,-757
C,1576506149,1576513816,79,-858
UZM,1576505293,1576513917,86,-246
D,1576505010,1576514127,60,240
BQK,1576511996,1576514239,77,-427
OI,1576506761,1576514483,14,-681
E,1576506250,1576514667,86,550
S,1576505701,1576514947,5,-155
U,1576511231,1576515837,55,248
I,1576511290,1576516583,34,634
K,1576512671,1576517357,24,-880
QRU,1576514310,1576517724,52,-579
BR,1576512358,1576518644,63,33
BFV,1576518878,1576518903,9,-537
XEC,1576510479,1576519189,18,-823
XSEH,1576513092,1576519840,15,-548
EH,1576516218,1576520555,32,699
XYER,1576515198,1576521270,80,-210
LH,1576518165,1576522209,83,-222
RDG,1576514194,1576522471,4,103
P,1576518757,1576523214,11,-781
ISYX,1576521208,1576524117,15,-630
HDX,1576522871,1576524809,30,-907
PI,1576522218,1576525295,78,474
NWSG,1576523920,1576525947,69,-93
X,1576526417,1576526828,79,-45
U,1576521231,1576527651,59,-150
Q,1576524649,1576527920,21,652
FO,1576523730,1576528344,61,333
GBF,1576527985,1576529089,78,-859
XQPU,1576529596,1576530043,30,-610
C,1576523011,1576530583,65,-317
QDCC,1576526422,1576531445,67,145
TD,1576525515,1576531495,87,251
HX,1576530689,1576531654,95,721
OB,1576525961,1576531844,3,-265
J,1576530038,1576532615,72,-293
IVLO,1576529930,1576533394,40,-447
YHW,1576527164,1576533906,87,367
M,1576526895,1576534828,5,523
THCO,1576532559,1576534975,16,-957
ZVFI,1576534955,1576535832,44,-474
XYP,1576529429,1576536784,29,-363
F,1576529542,1576537388,32,828
T,1576536117,1576538091,59,492
SJGU,1576536308,1576538576,28,694
ALT,1576533509,1576538973,26,-337
ZS,1576538499,1576539502,69,-222
SNRC,1576531077,1576540193,14,-363
Z,1576537078,1576540969,55,-375
SE,1576536318,1576541106,13,272
CZ,1576535563,1576542055,41,-31
S,1576534540,1576542685,59,-493
A,1576538335,1576543091,95,-114
TH,1576542707,1576543595,92,-774
PTXG,1576543786,1576544387,28,638
OZ,1576537724,1576544483,96,-123
HESO,1576541215,1576545401,62,999
KNZ,1576539388,1576546281,21,820
FTUJ,1576543914,1576547157,88,517
X,1576543097,1576547457,11,-58
VXVG,1576541971,1576547505,2,-597
TKH,1576544637,1576548394,59,448
J,1576540808,1576549348,15,-237
K,1576541816,1576550335,95,34
FHZU,1576542372,1576551150,2,887
VD,1576549852,1576551617,51,-403
EYHI,1576546597,1576552277,49,69
F,1576548600,1576552642,42,-80
T,1576552168,1576553146,49,54
CS,1576551410,1576553168,50,-766
KT,1576548788,1576553616,59,19
ICPW,1576548407,1576553787,8,288
F,1576545892,1576554500,29,-471
QVLQ,1576551239,1576554886,61,117
IDTC,1576551168,1576555469,49,-38
TWD,1576552274,1576556186,49,457
F,1576549728,1576556477,40,530
DM,1576546878,1576556654,97,-110
LWZS,1576554147,1576557481,77,-225
YK,1576550075,1576558124,22,609
AX,1576553163,1576558781,94,681
U,1576548900,1576558799,11,-895
NECN,1576559080,1576559578,34,-782
DU,1576554987,1576559616,53,-492
IM,1576556175,1576560025,17,813
O,1576553749,1576560274,11,-683
LW,1576559489,1576561186,68,801
EX,1576554594,1576561916,56,631
YI,1576553417,1576562103,92,-854
R,1576552967,1576562880,67,215
EV,1576560286,1576563060,96,-481
FPO,1576559400,1576563332,4,-217
GWB,1576554850,1576563698,95,-522
BF,1576560642,1576564308,44,-536
KRE,1576555556,1576564613,71,-475
POAP,1576560572,1576565153,10,-931
UT,1576555570,1576565411,50,747
PNJ,1576564019,1576566045,42,-37
ZH,1576559416,1576566381,17,-770
PYZQ,1576557502,1576566683,69,227
G,1576561594,1576567093,44,115
V,1576561712,1576567367,70,804
BS,1576565201,1576568181,1,439
GZYL,1576564687,1576568563,8,213
F,1576559538,1576568970,95,255
TIV,1576562178,1576569579,60,274
JAX,1576562495,1576570201,48,545
J,1576565431,1576570909,94,789
POAP,1576565996,1576570978,52,207
OVLR,1576564060,1576571016,45,347
GDYG,1576563515,1576571930,8,578
LYWF,1576566493,1576572397,81,688
NJAD,1576563241,1576572931,7,694
YWOL,1576564809,1576572975,23,-83
YTZP,1576569330,1576573809,18,-502
XW,1576570495,1576574718,36,677
P,1576572689,1576575631,92,-212
OV,1576569511,1576576411,69,835
I,1576569132,1576576528,10,50
FRS,1576572317,1576576628,67,-304
PZ,1576572177,1576576850,98,880
XAU,1576570718,1576577317,83,-933
P,1576575014,1576577362,96,-662
SOB,1576577141,1576577602,67,415
CDWO,1576576714,1576577956,31,329
BB,1576574527,1576578050,65,-147
YNR,1576571039,1576578527,1,-814
GWV,1576575904,1576578973,98,970
BG,1576570506,1576579093,66,944
AJUV,1576572277,1576579976,92,-862
RLWL,1576572449,1576580030,96,747
R,1576578559,1576580127,32,-351
Y,1576580204,1576580241,41,-243
C,1576578261,1576580537,87,433
ZXZ,1576580834,1576581470,69,-931
VNGH,1576577311,1576581965,34,832
M,1576578029,1576582289,59,688
OZW,1576575179,1576583008,14,404
T,1576573454,1576583297,66,341
YUJH,1576578875,1576583414,28,8
DNLJ,1576575134,1576584069,21,-881
GEOW,1576584358,1576585059,93,39
W,1576577507,1576585691,41,185
PJG,1576582210,1576586379,56,555
R,1576585953,1576586892,18,-277
O,1576583780,1576587841,2,-48
ZJ,1576586031,1576587882,83,-73
FP,1576586151,1576588313,53,-609
YZAV,1576580446,1576588962,61,612
Q,1576583655,1576589433,7,362
NORI,1576581198,1576590133,50,512
ZY,1576583503,1576590694,84,-321
LHM,1576590748,1576591278,46,-434
HQD,1576581883,1576591725,94,31
P,1576583300,1576592197,37,-666
JD,1576588056,1576592858,37,278
C,1576589819,1576593229,34,213
GQMU,1576586552,1576593376,8,49
B,1576590407,1576594088,19,-8
K,1576590716,1576594684,33,904
YYL,1576588819,1576595170,55,-754
I,1576590692,1576595980,34,315
LQWU,1576592549,1576596061,21,-820
LSVS,1576589133,1576596304,84,493
UGM,1576588006,1576597068,42,999
J,1576590150,1576597172,86,-719
RE,1576595939,1576597436,42,-273
M,1576590257,1576598172,22,-581
OGUX,1576595323,1576598791,42,-506
PTXG,1576597561,1576599151,10,-664
U,1576594540,1576600030,58,-509
IMWL,1576598440,1576600610,55,-447
GPV,1576594113,1576600718,20,-689
DIF,1576592296,1576601649,84,-344
OEK,1576597057,1576602100,64,-958
BYB,1576597658,1576602517,17,131
XQB,1576597411,1576603462,70,-284
SAM,1576598515,1576604177,17,705
VUFP,1576602277,1576604696,93,834
MWTF,1576604133,1576605654,27,-531
UHTH,1576602945,1576606079,77,153
Y,1576597342,1576606454,56,-684
YIZ,1576606085,1576606548,98,582
EIAD,1576597445,1576607051,83,66
SBMM,1576599767,1576607416,99,-708
CY,1576601941,1576607625,72,-194
OJ,1576605677,1576607890,93,-875
E,1576600160,1576608521,13,-947
BK,1576609287,1576609325,2,520
LBSS,1576607219,1576609797,15,139
PHN,1576607640,1576610794,73,876
QP,1576608245,1576611454,62,9
UDNR,1576610354,1576612260,16,-942
E,1576612028,1576613133,92,463
M,1576605422,1576613799,81,-429
JNF,1576606634,1576614160,23,-882
C,1576610872,1576615111,15,-423
M,1576611161,1576616061,99,849
OWTE,1576614235,1576616371,62,810
O,1576608535,1576616984,98,866
ZX,1576613981,1576617346,41,708
JW,1576612450,1576617506,45,-108
P,1576617527,1576618413,56,810
RA,1576618397,1576618795,87,796
ULSE,1576618048,1576619178,99,-336
SJB,1576617438,1576619631,90,690
MNDA,1576612452,1576620147,30,691
JVMZ,1576620653,1576620762,30,682
RAXE,1576620760,1576621206,55,-703
J,1576614924,1576621428,71,471
MMAJ,1576612251,1576622001,9,-887
I,1576618850,1576622250,9,-102
KNBS,1576617178,1576623190,60,135
INA,1576615430,1576623328,72,336
QL,1576616267,1576623699,3,854
B,1576618422,1576624037,84,681
PBX,1576619777,1576624839,17,574
HZXC,1576618535,1576625380,24,-970
ONWU,1576616355,1576625655,84,694
UDVE,1576622056,1576626498,98,776
VJB,1576617601,1576626930,5,-637
NC,1576618296,1576627760,16,249
TE,1576623527,1576628447,24,-467
H,1576624555,1576628881,81,-474
M,1576623855,1576629334,70,360
QDZG,1576620815,1576629775,18,794
GRO,1576624891,1576630669,95,-25
JH,1576626926,1576631538,98,-799
OZK,1576626865,1576632132,62,46
TR,1576626016,1576632915,58,311
CBXM,1576627016,1576633325,72,-661
BFFD,1576631906,1576634209,37,805
XM,1576627493,1576635143,26,-928
EJJJ,1576629927,1576635252,75,33
H,1576631769,1576636225,71,579
KEW,1576627842,1576637152,18,-240
M,1576634747,1576637903,53,-398
OYZM,1576629591,1576638166,79,177
QOJA,1576637840,1576638805,9,712
TITQ,1576636975,1576639634,58,850
JCTJ,1576630508,1576639884,7,-332
WN,1576631665,1576640849,93,-909
NFXN,1576641294,1576641802,98,-186
JK,1576640028,1576642420,95,717
P,1576635244,1576642672,17,301
R,1576639934,1576643548,85,-499
OSBP,1576640703,1576644209,26,-620
QFH,1576642506,1576645023,19,357
JIQ,1576636098,1576645367,74,233
UV,1576644833,1576645955,68,-274
QEI,1576643481,1576646545,72,182
IJHU,1576639313,1576647052,41,303
CY,1576647035,1576647655,68,504
V,1576640289,1576648257,79,-676
GY,1576648150,1576648624,28,292
WCJ,1576638958,1576648949,55,475
N,1576642870,1576649713,49,-339
VSRA,1576643778,1576650067,66,-496
P,1576641723,1576650107,54,866
NXYW,1576647919,1576650389,99,-388
K,1576647999,1576651180,51,369
TKK,1576651464,1576651723,8,203
VHI,1576649961,1576652231,67,116
KGB,1576647460,1576653150,35,-903
UO,1576652784,1576654123,54,-150
HLU,1576649576,1576654651,35,-926
JUM,1576654655,1576654729,24,-145
DOMR,1576653479,1576655175,81,555
INE,1576649968,1576655503,7,280
ZZ,1576654687,1576656316,98,903
K,1576648050,1576657029,94,-300
RQJZ,1576649921,1576657686,9,-909
V,1576650935,1576657721,4,790
EC,1576648360,1576658222,25,-487
TNWU,1576651365,1576658971,57,777
XA,1576658664,1576659391,90,-607
P,1576654494,1576659756,40,-305
Q,1576659291,1576659936,89,-817
O,1576659806,1576660605,76,507
MWW,1576656100,1576661255,17,-788
HJK,1576652926,1576662081,72,-167
RLPI,1576659766,1576663034,6,446
T,1576654870,1576663619,89,-560
ZX,1576661295,1576664128,69,804
TFQB,1576663605,1576664564,16,225
AYRN,1576655253,1576665233,81,528
NSG,1576657072,1576666137,79,-61
AINM,1576658571,1576666587,97,-184
MCIT,1576667337,1576667440,17,-649
EU,1576666364,1576668234,54,-809
CH,1576660346,1576668600,27,505
LWAL,1576661733,1576669330,12,103
GC,1576665189,1576670285,29,492
CTL,1576670168,1576670963,42,-557
P,1576668622,1576671670,28,724
DIXM,1576662808,1576672096,98,108
LRS,1576668019,1576672578,72,-702
POW,1576666231,1576672657,5,-642
BPK,1576666448,1576673347,43,-724
A,1576666485,1576673690,42,-672
QCCC,1576666767,1576674405,32,775
CC,1576669030,1576674466,40,-495
KI,1576667471,1576675268,56,-39
UXE,1576667886,1576675767,14,-728
WMAJ,1576675435,1576675802,25,908
J,1576667041,1576675819,15,555
RDY,1576671443,1576676524,81,-652
BT,1576675887,1576677242,83,-516
QL,1576675367,1576677777,79,-369
A,1576677362,1576678687,94,-299
S,1576673443,1576679242,29,-536
YKE,1576674721,1576679920,37,-259
Y,1576676105,1576680104,62,-808
NJ,1576670757,1576680397,38,-750
EZ,1576671214,1576680760,89,176
KONT,1576679090,1576681554,92,-24
AHQM,1576673121,1576682439,79,-617
SF,1576680326,1576682564,58,659
TCS,1576675070,1576682762,46,-295
KG,1576676726,1576682897,69,-685
NI,1576676351,1576683843,82,-435
UO,1576677628,1576684444,69,671
XZN,1576678959,1576684875,87,528
DL,1576679055,1576685127,43,-8
ZEHA,1576681391,1576685197,55,-104
NORI,1576680874,1576685791,55,-552
QP,1576680442,1576685968,77,-367
MNR,1576684993,1576686104,51,939
YGS,1576681272,1576686548,75,-440
QFH,1576678244,1576687155,70,-303
T,1576685832,1576687683,20,-749
NHL,1576686294,1576688249,37,-174
IFFO,1576686998,1576688358,47,149
LU,1576681029,1576689237,56,-792
F,1576688408,1576689378,46,-7
Q,1576683592,1576689920,28,-594
G,1576682695,1576690623,20,-776
KEQR,1576688066,1576691615,64,-571
D,1576685165,1576692555,10,-317
I,1576692308,1576692863,18,816
OG,1576690353,1576693649,59,-39
TSW,1576686853,1576694080,70,75
J,1576685792,1576695013,17,-699
IT,1576685937,1576695329,36,683
DRGB,1576694096,1576695853,35,-979
H,1576686257,1576696255,12,213
KKIV,1576692146,1576696741,37,675
BALZ,1576695131,1576697114,71,-718
SOS,1576690844,1576697383,11,310
XL,1576691698,1576697401,94,-167
BAU,1576690814,1576697770,33,58
JVFE,1576688552,1576698380,58,106
B,1576692789,1576698811,10,-483
RJX,1576693713,1576699284,33,350
HS,1576697173,1576699402,22,80
FI,1576699587,1576700272,69,700
GZNX,1576700568,1576701103,70,-934
PVR,1576700614,1576701894,83,992
ZEOH,1576696139,1576702284,17,145
KQ,1576697355,1576702951,85,165
SVFC,1576701017,1576703412,27,731
DRYJ,1576698787,1576703558,79,-161
RAXE,1576701186,1576704100,73,287
Y,1576695490,1576704477,7,-304
DL,1576697610,1576704822,34,620
QEJ,1576704728,1576705325,64,340
M,1576703435,1576705635,11,-673
A,1576698404,1576706227,83,155
ATR,1576703174,1576706541,42,-949
YK,1576697829,1576706640,52,671
O,1576702423,1576707408,50,-398
DGYY,1576699095,1576708147,46,409
IDZ,1576699920,1576708233,12,955
ZL,1576706728,1576708555,57,-609
Q,1576708542,1576709150,48,168
G,1576706106,1576709158,31,-26
HBFD,1576704378,1576709780,81,-645
KSX,1576703393,1576710592,80,645
TILP,1576708067,1576711278,14,251
EV,1576709605,1576711760,44,-270
Y,1576709562,1576712676,33,381
FQVC,1576713232,1576713383,91,-333
YMOH,1576707853,1576713817,97,286
AOGZ,1576714151,1576714363,94,-391
I,1576711213,1576714965,74,-25
VN,1576705961,1576715239,85,812
WC,1576707363,1576716032,94,-28
O,1576714179,1576716342,12,-438
W,1576709100,1576717138,47,-19
WDW,1576713758,1576717228,49,-408
SB,1576714966,1576717689,14,34
U,1576712586,1576718230,83,-535
YPT,1576717435,1576719009,1,698
AW,1576713045,1576719576,49,-4
JPDV,1576710888,1576719905,66,-322
AFGO,1576711687,1576720703,26,-572
VBQ,1576717249,1576721630,56,549
RFKK,1576714817,1576722151,43,-825
R,1576719097,1576722897,88,317
VEI,1576715595,1576723536,62,903
LD,1576715380,1576723973,99,-446
B,1576718430,1576724532,79,-68
SF,1576722091,1576725171,62,730
JUXO,1576719553,1576725512,24,651
SRWC,1576724076,1576726346,40,788
TT,1576727145,1576727295,1,-693
X,1576724529,1576727299,31,16
CF,1576722901,1576727367,29,944
Y,1576718886,1576728277,96,-26
ILRT,1576721137,1576728715,3,927
S,1576723169,1576728758,80,868
AH,1576724375,1576728968,10,-990
WTQ,1576723442,1576729512,64,-892
KLAT,1576729839,1576729874,12,869
ME,1576727650,1576730769,27,-276
SR,1576728993,1576731664,91,859
O,1576721921,1576731855,4,-380
IHZH,1576727518,1576732300,37,274
WS,1576729416,1576732908,28,-761
LGGC,1576730224,1576733211,90,782
AZR,1576727205,1576733645,9,-326
V,1576731415,1576734376,44,654
RW,1576729853,1576735319,17,-658
ZU,1576730192,1576735870,33,372
INLJ,1576730423,1576736754,48,-571
LOY,1576736968,1576737299,15,-114
H,1576734278,1576737895,3,-345
KKH,1576729375,1576738442,70,-277
L,1576738175,1576738590,54,321
KS,1576736836,1576738652,11,-82
LPAB,1576729701,1576739387,22,479
FZWB,1576738514,1576740188,87,-363
C,1576739353,1576740886,99,-953
WZLZ,1576736218,1576741467,84,544
R,1576733453,1576742111,96,-901
SDYC,1576742055,1576742953,81,-124
HXZ,1576734060,1576743317,68,-850
B,1576742519,1576743944,28,220
WHV,1576743974,1576744324,38,918
S,1576744840,1576745319,52,-438
A,1576742437,1576745856,34,-308
UTSF,1576746725,1576746726,17,475
XSEH,1576743919,1576747437,43,-275
OZYD,1576743510,1576748209,91,912
CZ,1576746216,1576748647,23,-651
KEQR,1576744431,1576749256,1,-778
IPLX,1576744347,1576750050,53,-515
X,1576744167,1576750072,34,-297
NB,1576740970,1576750699,54,471
N,1576744714,1576750727,3,841
W,1576749956,1576751252,56,58
DJTQ,1576750420,1576751545,16,227
NZLJ,1576742025,1576751932,6,462
T,1576743900,1576752073,19,887
H,1576750927,1576752255,57,517
MIG,1576745729,1576752720,49,-423
RIH,1576748108,1576752728,9,891
DJAJ,1576753320,1576753393,1,-29
KFI,1576750003,1576754302,72,-525
Q,1576745793,1576754938,81,311
D,1576751047,1576755149,8,809
RMFT,1576749908,1576755541,80,-191
YPM,1576749948,1576756135,87,818
CBT,1576748041,1576757060,12,-500
UJAR,1576749073,1576757194,70,637
U,1576753852,1576757946,33,897
VY,1576749634,1576758497,83,88
TW,1576755241,1576759094,19,923
MPO,1576757164,1576759195,60,-610
D,1576753904,1576759486,81,-737
J,1576752204,1576760220,56,-519
YZAV,1576753569,1576760618,26,597
N,1576759252,1576761601,85,834
X,1576754504,1576762309,33,-168
AVW,1576755670,1576762849,15,-676
U,1576761661,1576763779,51,-423
F,1576758017,1576763972,20,-872
KU,1576761483,1576764721,60,867
BR,1576764341,1576765613,39,460
IVVJ,1576762999,1576766479,68,-89
Y,1576764681,1576766989,40,247
ZPED,1576760499,1576767005,40,855
GI,1576765244,1576767192,96,966
JEJ,1576767194,1576767579,79,-671
X,1576766132,1576767963,39,-357
UPSP,1576765051,1576768375,42,-885
SZKR,1576763669,1576768957,6,-67
VHN,1576767943,1576769919,57,439
E,1576760782,1576770018,67,-492
FITX,1576769137,1576770715,40,385
O,1576765972,1576771543,52,-68
UW,1576763497,1576771870,8,-984
P,1576770256,1576772554,34,-37
DLZJ,1576771808,1576773212,50,357
QONR,1576768743,1576773402,8,-142
DWLN,1576768728,1576773862,14,-172
NZ,1576764814,1576774116,73,-319
CSBS,1576774035,1576774141,59,-941
RKUX,1576773052,1576774266,56,575
DPQE,1576769324,1576775135,19,-686
MK,1576769140,1576775692,72,235
RJ,1576771194,1576776054,9,150
LPA,1576769886,1576776867,66,-819
W,1576772605,1576777621,1,727
SRV,1576772747,1576778268,47,402
IFD,1576769320,1576778336,29,-244
S,1576775963,1576779215,98,-670
BS,1576777748,1576779814,11,628
YWOL,1576771136,1576780353,2,-893
FD,1576776186,1576780780,47,-778
SBMM,1576775352,1576781147,33,-828
B,1576779327,1576781152,3,337
AX,1576779583,1576781612,71,108
IOA,1576774938,1576782100,50,461
FP,1576778737,1576782647,19,216
LY,1576777980,1576783372,42,75
KHTC,1576779698,1576783981,18,-837
I,1576784274,1576784281,89,126
OQ,1576782857,1576784698,44,-288
HYLY,1576782923,1576785034,46,914
UIEN,1576776120,1576785745,74,-932
NFL,1576782800,1576786721,71,109
PAXU,1576779550,1576787186,49,-707
PCLF,1576786909,1576787218,63,800
H,1576779498,1576787705,93,-248
JB,1576778578,1576788068,83,626
PAVW,1576787777,1576788582,46,724
HHNP,1576782368,1576789228,14,-335
BN,1576787294,1576790136,34,374
EJN,1576783797,1576790789,30,14
BLN,1576785274,1576791094,56,-678
YW,1576791696,1576791984,37,-252
WKC,1576786402,1576792011,90,-281
WWIA,1576789374,1576792396,62,-328
DFNV,1576783813,1576792742,30,-554
NUL,1576788148,1576792945,25,-26
OAB,1576787070,1576793609,33,-899
KQMJ,1576789321,1576794541,30,350
YMO,1576791960,1576795158,76,894
ACKK,1576791696,1576795505,98,-349
HUX,1576795090,1576795856,95,-390
AMGE,1576793412,1576796268,34,-454
AJ,1576788853,1576796678,87,-265
D,1576794680,1576797051,85,-60
J,1576797893,1576797914,94,-168
ZY,1576796649,1576797940,35,146
VDJ,1576793780,1576798762,92,968
YNR,1576792396,1576799349,2,268
QC,1576798129,1576799995,3,382
KK,1576796419,1576800830,40,-548
CER,1576795655,1576800939,51,794
IBRE,1576799996,1576801288,54,442
TDZO,1576792207,1576801571,76,464
IE,1576793862,1576802483,89,425
PQI,1576800974,1576803161,22,987
RAL,1576794085,1576803837,26,814
B,1576797090,1576804422,13,-407
PX,1576794845,1576804716,3,-312
EGKS,1576803643,1576805174,30,-511
JKJE,1576801641,1576805884,30,60
LMP,1576801391,1576806857,68,-815
YEQ,1576804645,1576807748,52,-770
FV,1576799390,1576808121,63,944
PJM,1576800537,1576808671,47,-398
UYTF,1576801209,1576809596,55,-187
UIEN,1576800905,1576810120,97,601
WN,1576803566,1576810372,72,-379
X,1576809910,1576810410,3,396
RVGD,1576806696,1576811393,90,-238
OB,1576806796,1576811978,33,-120
G,1576803287,1576812875,99,325
OZ,1576803046,1576813009,28,-165
JSDA,1576810609,1576813978,71,-913
TPZ,1576813201,1576814671,33,-607
W,1576807340,1576815171,76,522
HJ,1576806321,1576815626,17,-51
RCF,1576809668,1576815632,53,-684
GZX,1576809054,1576815925,7,278
K,1576808231,1576815967,61,250
W,1576809081,1576816613,86,341
HQ,1576815111,1576817051,13,348
V,1576815246,1576817164,23,558
JZ,1576809093,1576817367,80,-345
QQ,1576809703,1576817740,56,738
GXZ,1576816908,1576817746,68,110
WT,1576816766,1576818472,15,-619
AF,1576818515,1576819174,50,-528
E,1576815307,1576819986,86,-968
I,1576815538,1576820087,29,-153
ITP,1576810578,1576820301,29,116
F,1576819194,1576821144,99,-493
LFUR,1576816408,1576821498,57,901
D,1576821943,1576822441,5,85
P,1576819287,1576822578,56,352
PC,1576814036,1576823483,54,617
OSJI,1576816033,1576824034,26,-765
YD,1576815928,1576824788,58,987
TXL,1576824590,1576825295,25,-992
WJ,1576816651,1576825598,90,201
DONX,1576821514,1576825649,74,820
QNYW,1576822460,1576826534,61,-392
LU,1576820902,1576827432,19,876
LQA,1576825509,1576827986,46,-117
MBM,1576823383,1576828043,5,-702
UIIL,1576827267,1576828110,56,-242
YIN,1576827757,1576828120,94,382
UX,1576827665,1576828257,35,637
WLLR,1576825824,1576828603,28,403
D,1576820619,1576829457,31,-355
AHS,1576825117,1576829512,47,878
BC,1576826439,1576830097,59,809
B,1576822432,1576830898,23,-293
DL,1576824643,1576831759,50,349
XFQI,1576823286,1576832254,64,636
SM,1576831169,1576833033,35,307
XVS,1576825440,1576833216,24,273
VWYA,1576828091,1576833786,1,262
TAVI,1576829882,1576834557,45,172
Y,1576834566,1576835057,92,-160
CPFJ,1576831315,1576835199,63,559
LETC,1576827329,1576835358,65,249
VGE,1576835559,1576835757,93,506
EE,1576829692,1576835780,59,-82
IBEC,1576828975,1576836072,86,993
ZM,1576831594,1576836099,5,993
UOKD,1576834225,1576836829,92,-959
M,1576836169,1576837624,46,-223
E,1576829180,1576838392,38,-300
VUTG,1576833846,1576839143,69,75
IVV,1576835465,1576840034,47,419
GN,1576835224,1576840466,63,-985
VKHX,1576833648,1576841174,65,621
R,1576840370,1576841312,91,488
H,1576840686,1576842190,21,446
HST,1576839234,1576842561,51,436
UVN,1576835485,1576843058,51,-604
QUW,1576835397,1576843331,22,359
DQF,1576838499,1576843601,45,-663
MX,1576840921,1576843616,57,599
HR,1576838148,1576844273,94,-432
E,1576842477,1576845013,74,534
JJ,1576845008,1576845113,91,976
W,1576843664,1576846064,45,775
AL,1576837625,1576846409,24,-664
R,1576839776,1576846776,4,392
BN,1576839213,1576846877,71,157
K,1576839681,1576847762,23,-444
XEDR,1576847282,1576847781,45,419
WWAM,1576842109,1576848041,46,-108
HJMA,1576840655,1576848816,68,43
FG,1576845846,1576849595,78,-398
YEC,1576847447,1576849635,5,680
